POSTP OBJ  Arg1 null no
V VCONJ null رخداد§n-13136 role_action
CONJ VCONJ null null no
PREP NPP  Arg3 null no
PR POSDEP null null no
N NVE null خصوصيت_رواني§n-12725 no
N MOZ  Arg1 null role_state
V ROOT null رخداد§n-13136 no
PUNC PUNC null null no

ADJ NPREMOD null null no
N SBJ  Arg0 گروه§n-12753 role
N SBJ  Arg1 گروه§n-12753 role
PUNC PUNC null null no
N OBJ  Arg1 خصوصيت_رواني§n-12725 no
POSTP OBJ  Arg1 null no
PREP VPP  Arg3 null no
N POSDEP null null static_object
PR MOZ null خصوصيت_رواني§n-12725 no
N NVE null مشخصه§n-12756 role_state
V VCONJ null null no
CONJ VCONJ null null no
ADJ MOS  Arg2 null role_state
PREP AJPP null null no
N AJPP null مشخصه§n-12756 role_state
CONJ NCONJ null null no
N NCONJ null مشخصه§n-12756 role_state
V ROOT null null no
PUNC PUNC null null no

N SBJ  Arg0 نفر§n-13075 role
ADV ADVRB  ArgM_EXT null no
PR OBJ  Arg1 گروه§n-12753 role
POSTP OBJ  Arg1 null no
N NVE null خبر§n-12766 role_intent
V VCONJ null رخداد§n-13136 role_action
CONJ VCONJ null null no
N SBJ  Arg0 رخداد§n-13136 no
N MOZ null نفر§n-13075 role
ADJ NPREMOD null null no
N NVE null مشخصه§n-12756 no
PREP NPP  Arg3 null no
PR POSDEP null گروه§n-12753 role
V ROOT null رخداد§n-13136 no
PUNC PUNC null null no

N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
PREP NPP  Arg3 null no
ADJ NPREMOD null null no
N NPP  Arg3 دوره_زماني§n-12603 no
N NVE null null no
V PREDEP null null no
CONJ VCONJ null null no
ADV ADVRB  ArgM_EXT null no
PREP VPP  Arg3 null no
PR VPP  Arg3 گروه§n-12753 role
V ROOT null null no
SUBR VCL  Arg1 null no
N NVE null مشخصه§n-12756 role_state
V PREDEP null null no
CONJ VCONJ null null no
PREP NPP  Arg3 null no
N NPP  Arg3 خصوصيت_رواني§n-12725 no
N NVE null خصوصيت_رواني§n-12725 role_intent
V PRD null رخداد§n-13136 role_action
PUNC PUNC null null no

N SBJ  Arg0 null no
N SBJ  Arg0 null no
PREP NPP null null no
N POSDEP null null no
PREP VPP  Arg4 جا§n-12733 location
N POSDEP null نفر§n-13075 role
V PREDEP null null no
CONJ VCONJ null null no
PREP NPP  Arg3 null no
PR POSDEP null null no
N NVE null رخداد§n-13136 role_intent
N MOZ  Arg1 خبر§n-12766 role_state
V ROOT null null no
PUNC PUNC null null no

ADV ADVRB  ArgM_EXT null no
N SBJ  Arg1 null static_object
PREP AJPP null null no
PR POSDEP null گروه§n-12753 role
ADJ MOS  Arg2 null static_object_state
V PREDEP null null no
CONJ VCONJ null null no
N SBJ  Arg0 null static_object_state
CONJ NCONJ null null no
N NCONJ null null static_object_state
PREP VPP  Arg3 null no
N VPP  Arg3 جا§n-12733 location
PR MOZ null null no
V ROOT null رخداد§n-13136 no

SUBR ROOT  ArgM_DIS null no
PR SBJ  Arg0 گروه§n-12753 role
ADV ADVRB  ArgM_ADV null no
PREP VPP  Arg3 null no
N VPP  Arg3 null role_state
PR MOZ null null no
N NVE null رابطه§n-13628 role_intent
V PRD null null no
PUNC PUNC null null no
N ADVRB  null null no
SUBR NCL null null no
ADJ NPREMOD null null no
N ADVRB null null no
N SBJ  Arg1 خصوصيت_رواني§n-12725 role_intent
N MOZ null خصوصيت_رواني§n-12725 no
PREP VPP  Arg2 null no
PR POSDEP null null no
N NVE null null no
V PRD null null no
SUBR NCL null null no
N OBJ  Arg1 رخداد§n-13136 no
POSTP OBJ  Arg1 null no
PREP AJPP null null no
PR POSDEP null گروه§n-12753 role
ADJ MOS  Arg2 null no
V PRD null null no
PUNC PUNC null null no

N SBJ  Arg0 خصوصيت_رواني§n-12725 no
ADJ NPOSTMOD null null role_state
N OBJ  Arg1 null static_object
N OBJ  Arg1 null static_object
N OBJ  Arg1 null static_object
N OBJ  Arg0 null static_object
ADV APREMOD null null no
ADJ NPOSTMOD null مشخصه§n-12756 static_object_state
PREP AJPP null null no
PR POSDEP null گروه§n-12753 role
ADJ MOS  Arg2 null static_object_state
V ROOT null null no
SUBR NCL null null no
PREP ADVRB  ArgM_EXT null no
N POSDEP null null no
NUM NPREMOD null null no
N MOZ null دوره_زماني§n-12603 time
CONJ NCONJ null null no
NUM NPREMOD null null no
N POSDEP null دوره_زماني§n-12603 time
PREP VPP  Arg3 null no
PR POSDEP null گروه§n-12753 role
V VCONJ null null no
CONJ VCONJ null null no
ADJ NPREMOD null null role
PR OBJ  Arg1 گروه§n-12753 role
POSTP OBJ  Arg1 null no
ADJ MOS  Arg2 null no
CONJ AJCONJ null null no
ADJ AJCONJ null مشخصه§n-12756 role_state
V VCONJ null رخداد§n-13136 no
CONJ VCONJ null null no
N OBJ  Arg1 شيء§n-12703 static_object
PR MOZ null null no
POSTP OBJ  Arg1 null no
ADJ MOS  Arg2 null static_object_state
V PRD null رخداد§n-13136 role_action
PREP ADVRB  ArgM_MNR null no
SUBR POSDEP null null no
ADV ADVRB  null null no
ADJ NPREMOD null null role
PR SBJ  Arg1 گروه§n-12753 role
ADV ADVRB  ArgM_ADV null no
ADJ MOS  Arg2 مشخصه§n-12756 role_state
V VCONJ null رخداد§n-13136 no
CONJ VCONJ null null no
ADV ADVRB  ArgM_ADV null no
N SBJ  Arg1 نفر§n-13075 role
CONJ NCONJ null null no
N NCONJ null نفر§n-13075 role
PR MOZ null نفر§n-13075 role
PREP NPP  Arg3 null no
ADJ NPREMOD null null no
N NPP  Arg3 رخداد§n-13136 no
N NVE null null role_state
V PRD null رخداد§n-13136 role_action
PUNC PUNC null null no

PR SBJ  Arg0 null role
PR SBJ  Arg0 null role
PREP ADVRB  ArgM_TMP null no
N POSDEP null مشخصه§n-12756 time
N MOZ null رخداد§n-13136 no
CONJ NCONJ null null no
N NCONJ null مشخصه§n-12756 role_state
N MOZ null نفر§n-13075 role
PREP NPP  Arg4 null no
N NPP  Arg4 جا§n-12733 location
N MOZ null null location
N NVE null رخداد§n-13136 role_intent
V PREDEP null null no
CONJ VCONJ null null no
PREP ADVRB  ArgM_TMP null no
ADJ NPREMOD null مشخصه§n-12756 time
N ADVRB  ArgM_TMP دوره_زماني§n-12603 time
PREP NPP  Arg3 null no
N POSDEP null null no
N NVE null رخداد§n-13136 role_intent
V ROOT null رخداد§n-13136 role_action
PUNC PUNC null null no

N ADVRB  ArgM_TMP null no
N SBJ  Arg0 null role_state
N MOZ null نفر§n-13075 role
PREP ADVRB  ArgM_LOC null no
N ADVRB  ArgM_LOC جا§n-12733 location
N MOZ null جا§n-12733 location
PUNC PUNC null null no
N POSDEP null جا§n-12733 location
ADJ NPOSTMOD null null no
PUNC PUNC null null no
N PREDEP null null no
POSTP OBJ  Arg1 null no
PREP NPP  Arg3 null no
N NPP  Arg3 خصوصيت_رواني§n-12725 role_intent
N NVE null خبر§n-12766 role_intent
V NCL null رخداد§n-13136 role_action
PUNC PUNC null null no
N SBJ  Arg1 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg1 نفر§n-13075 role
ADJ NPREMOD null null no
N MOS  Arg2 نفر§n-13075 role
V ROOT null null no
SUBR NCL null null no
PREP ADVRB  ArgM_ADV null no
ADJ NPREMOD null null no
N ADVRB  ArgM_ADV null no
ADJ NPOSTMOD null مشخصه§n-12756 no
PREP NPP  Arg3 null no
PR POSDEP null null no
N NVE null خصوصيت_رواني§n-12725 role_state
V PREDEP null null no
CONJ VCONJ null null no
ADV ADVRB  ArgM_ADV null no
PREP MOS  Arg2 null no
N POSDEP null null no
PR MOZ null null no
V PRD null null no

SUBR ROOT  ArgM_DIS null no
PREP VPP  Arg4 null no
N VPP  Arg4 جا§n-12733 location
N MOZ null null location
PUNC PUNC null null no
PREP POSDEP null null no
N POSDEP null گروه§n-12753 location
PUNC PUNC null null no
V PRD null null no
SUBR AJUCL  ArgM_CAU null no
N SBJ  Arg1 null no
ADJ NPREMOD null null no
N MOZ null جا§n-12733 location
ADJ MOS  Arg2 null role_state
PREP AJPP null null no
N AJPP null رخداد§n-13136 role_state
CONJ NCONJ null null no
N NCONJ null رخداد§n-13136 role_state
CONJ NCONJ null null no
ADV PREDEP null null no
N NCONJ null رخداد§n-13136 role_state
ADJ NPOSTMOD null مشخصه§n-12756 role_state
V PRD null null no
PUNC PUNC null null no

PR SBJ  Arg0 null no
PR SBJ  Arg0 null no
PR SBJ  Arg0 null no
PR SBJ  Arg0 null no
PREP VPP  Arg3 null no
N POSDEP null گروه§n-12753 role
PR MOZ null نفر§n-13075 role
NUM NPREMOD null null no
N ADVC  Arg2 دوره_زماني§n-12603 time
N NVE null رخداد§n-13136 role_intent
V PREDEP null null no
CONJ VCONJ null null no
PR OBJ  Arg1 گروه§n-12753 role
PR OBJ  Arg1 گروه§n-12753 role
POSTP OBJ  Arg1 null no
POSTP OBJ  Arg1 null no
PREP NPP  Arg3 null no
N POSDEP null خصوصيت_رواني§n-12725 no
N NVE null خبر§n-12766 role_intent
V VCONJ null رخداد§n-13136 role_action
CONJ VCONJ null null no
PREP VPP  Arg3 null no
N VPP  Arg3 رخداد§n-13136 no
ADJ NPOSTMOD null مشخصه§n-12756 no
PREP VPRT null null no
N POSDEP null مشخصه§n-12756 role_intent
V VCONJ null null role_action
CONJ VCONJ  ArgM_DIS null no
ADV ADVRB  ArgM_EXT null no
PREP NPP  Arg3 null no
ADJ NPREMOD null null no
N NPP  Arg3 null role
N NVE null رخداد§n-13136 no
V ROOT null رخداد§n-13136 role_action
PUNC PUNC null null no

N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
N OBJ  Arg1 گروه§n-12753 role
PR MOZ null null no
POSTP OBJ  Arg1 null no
PREP NPP  Arg3 null no
N NPP  Arg3 خصوصيت_رواني§n-12725 no
N NVE null خبر§n-12766 role_intent
V PREDEP null null no
CONJ VCONJ null null no
PR OBJ  Arg1 گروه§n-12753 role
POSTP OBJ  Arg1 null no
PREP VPP  Arg3 null no
N VPP  Arg3 رخداد§n-13136 no
PR MOZ null null no
PREP VPRT null null no
N POSDEP null مشخصه§n-12756 role_intent
V PREDEP null null no
CONJ VCONJ null null no
V ROOT null null no
PR SBJ  Arg1 null no
PR SBJ  Arg1 null no
N MOS  Arg2 رخداد§n-13136 role_state
N MOZ null خصوصيت_رواني§n-12725 no
PREP NPP null null no
PR POSDEP null null no
V PREDEP null null no
CONJ VCONJ null null no
ADJ MOS  Arg2 null role_state
PREP AJPP null null no
N AJPP null رخداد§n-13136 role_intent
N MOZ null null no
PR MOZ null null no
V VCL null رخداد§n-13136 no
PUNC PUNC null null no

N SBJ  Arg1 رخداد§n-13136 no
ADJ NPREMOD null null no
N MOZ null رخداد§n-13136 role_action
UNKNOWN NPREMOD null null no
N MOS  Arg2 نفر§n-13075 role
V PREDEP null null no
CONJ VCONJ  ArgM_DIS null no
ADJ NPREMOD null null no
N SBJ  Arg0 خصوصيت_رواني§n-12725 role_intent
N MOZ null نفر§n-13075 role
ADJ NPREMOD null null no
N NVE null مشخصه§n-12756 no
PREP NPP  Arg3 null no
N POSDEP null گروه§n-12753 role
PR MOZ null نفر§n-13075 role
V ROOT null رخداد§n-13136 no
PUNC PUNC null null no

ADV ADVRB  ArgM_ADV null no
PREP ADVRB  ArgM_LOC null no
N ADVRB  ArgM_LOC رخداد§n-13136 no
ADJ NPOSTMOD null null no
PREP VPP  Arg3 null no
PR VPP  Arg3 گروه§n-12753 role
N NVE null null role_state
V VCONJ null null role_action
ADV ADVRB  null null no
PREP VPP  Arg3 null no
N VPP  Arg3 نفر§n-13075 role
SUBR NCL null null no
PREP NPP  Arg3 null no
N NPP  Arg3 جا§n-12733 location
PR MOZ null null no
N NVE null رخداد§n-13136 role_intent
V PRD null رخداد§n-13136 role_action
ADV ADVRB  ArgM_ADV null no
N NVE null خصوصيت_رواني§n-12725 role_state
V ROOT null null role_action
PUNC PUNC null null no

ADJ NPREMOD null null no
N SBJ  Arg0 اندازه§n-12768 role
N SBJ  Arg0 اندازه§n-12768 role
PREP NPP null null no
N NPP null هست§n-12706 role
PREP ADVRB  ArgM_GOL null no
N POSDEP null رخداد§n-13136 role_intent
N MOZ null گروه§n-12753 role
N MOZ null نفر§n-13075 role
PREP VPP  Arg4 null no
N VPP  Arg4 شيء§n-12703 location
V VCONJ null رخداد§n-13136 role_action
CONJ VCONJ null null no
PREP VPP  Arg4 null no
N POSDEP null نفر§n-13075 role
V ROOT null رخداد§n-13136 role_action
PUNC PUNC null null no

N SBJ  Arg1 نفر§n-13075 role
PREP ADVRB  ArgM_TMP null no
ADJ NPREMOD null null no
N ADVRB  ArgM_TMP هست§n-12706 time
ADJ MOS  Arg2 مشخصه§n-12756 role_state
N NEZ null رخداد§n-13136 role_action
N MOZ null رخداد§n-13136 role_action
PR MOZ null نفر§n-13075 role
V ROOT null null no
PUNC PUNC null null no

PR SBJ  Arg0 هست§n-12706 role
V ROOT null null no
PR SBJ  Arg1 null no
PR SBJ  Arg1 null no
PR SBJ  Arg1 null no
N MOS  Arg2 نفر§n-13075 role_state
V VCONJ null رخداد§n-13136 no
CONJ VCONJ null null no
ADV ADVRB  ArgM_TMP مشخصه§n-12756 time
ADJ MOS  Arg2 مشخصه§n-12756 role_emotion
V VCL null رخداد§n-13136 no
N MOS  Arg2 مشخصه§n-12756 role_state
PR MOZ null null no
V ACL null null no
PUNC PUNC null null no

N SBJ  Arg1 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
PREP ADVRB  ArgM_ADV null no
N POSDEP null رخداد§n-13136 role_state
N MOZ null گروه§n-12753 role
ADJ NPOSTMOD null مشخصه§n-12756 role_state
CONJ AJCONJ null null no
ADJ AJCONJ null null role_state
PR MOZ null نفر§n-13075 role
PREP VPP  Arg3 null no
N POSDEP null مشخصه§n-12756 role_state
ADJ NPOSTMOD null مشخصه§n-12756 role_state
N NVE null مشخصه§n-12756 no
V PREDEP null null no
CONJ VCONJ null null no
PR OBJ  Arg1 هست§n-12706 role
POSTP OBJ  Arg1 null no
PREP AJPP null null no
N AJPP null رخداد§n-13136 role_intent
ADJ NPOSTMOD null مشخصه§n-12756 role_state
N MOZ null گروه§n-12753 role
PR MOZ null null no
ADJ MOS  Arg2 مشخصه§n-12756 role_intent
V ROOT null null no
PUNC PUNC null null no

CONJ VCONJ  ArgM_DIS null no
N SBJ  Arg1 مشخصه§n-12756 role
ADJ MOS  Arg2 null role_state
N NEZ null جا§n-12733 location
N MOZ null نفر§n-13075 role
V ROOT null null no
PUNC PUNC null null no

N SBJ  Arg0 نفر§n-13075 role
PREP VPP  Arg3 null no
N VPP  Arg3 نفر§n-13075 role
PR MOZ null نفر§n-13075 role
V ROOT null null no
SUBR VCL  Arg1 null no
N OBJ  Arg1 رخداد§n-13136 no
N MOZ null مشخصه§n-12756 role
POSTP OBJ  Arg1 null no
PREP ADVPP null null no
N ADVPP null گروه§n-12753 role
PR MOZ null نفر§n-13075 role
ADV ADVC  Arg2 مشخصه§n-12756 role_intent
N NVE null null no
V PRD null null no

CONJ VCONJ  ArgM_DIS null no
PR SBJ  Arg1 null no
PR SBJ  Arg0 null no
PR SBJ  Arg0 null no
SUBR NCL null null no
ADJ MOS  Arg2 null role_state
N NEZ null گروه§n-12753 role
V PRD null null no
PREP VPP  Arg3 null no
N VPP  Arg3 شيء§n-12703 location
N MOZ null جا§n-12733 location
V PREDEP null null no
CONJ VCONJ  ArgM_DIS null no
PREP ADVRB  ArgM_INS null no
ADJ PREDEP null مشخصه§n-12756 static_object_state
N POSDEP null null no
N MOZ null مشخصه§n-12756 static_object
N OBJ null گروه§n-12753 role
POSTP OBJ  Arg1 null no
N NVE null خبر§n-12766 role_intent
V ROOT null null no

N SBJ  Arg0 نفر§n-13075 role
PREP NPP  Arg3 null no
PR NPP  Arg3 گروه§n-12753 role
N NVE null خبر§n-12766 role_state
V ROOT null null no
SUBR VCL  Arg1 null no
N NVE null رابطه§n-13628 no
PREP VPP  Arg3 null no
ADJ NPREMOD null null no
N POSDEP null null no
ADJ NPOSTMOD null مشخصه§n-12756 no
PR MOZ null null no
V PRD null رخداد§n-13136 role_action
PUNC PUNC null null no

CONJ VCONJ  ArgM_DIS null no
N SBJ  Arg0 گروه§n-12753 role
PR MOZ null نفر§n-13075 role
PREP VPRT null null no
N POSDEP null null no
V ROOT null null role_action
PUNC PUNC null null no

N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
SUBR NCL null null no
N OBJ  Arg1 رخداد§n-13136 role_intent
PR MOZ null هست§n-12706 role
POSTP OBJ  Arg1 null no
V PRD null رخداد§n-13136 role_action
V ROOT null null no
SUBR VCL  Arg1 null no
PR SBJ  Arg0 null no
PUNC PUNC null null no
PR PREDEP null null no
POSTP OBJ  Arg1 null no
N NVE null رخداد§n-13136 role_intent
V PRD null رخداد§n-13136 role_action
PUNC PUNC null null no

PR SBJ  Arg0 هست§n-12706 role
N OBJ  Arg1 مشخصه§n-12756 no
PR MOZ null null no
POSTP OBJ  Arg1 null no
PREP VPP  Arg3 null no
PR POSDEP null null no
V ROOT null null no
PUNC PUNC null null no

N SBJ  Arg0 نفر§n-13075 role
N OBJ  Arg1 null no
N MOZ null مشخصه§n-12756 role_state
PR MOZ null null no
POSTP OBJ  Arg1 null no
V ROOT null رخداد§n-13136 role_action

CONJ VCONJ  ArgM_DIS null no
N SBJ  Arg0 null role
V ROOT null null no
PUNC PUNC null null no
PR SBJ  Arg0 null no
PREP ADVRB  ArgM_GOL null no
N POSDEP null رخداد§n-13136 role_intent
N MOZ null گروه§n-12753 role
PR MOZ null null no
V VCL null رخداد§n-13136 role_action
PUNC PUNC null null no

N SBJ  Arg1 null no
V ROOT null رخداد§n-13136 role_action
SUBR VCL null null no
N SBJ  Arg0 گروه§n-12753 role
N SBJ  Arg1 گروه§n-12753 role
N MOZ null نفر§n-13075 role
N OBJ  Arg1 شيء§n-12703 static_object
N MOZ null جا§n-12733 location
POSTP OBJ  Arg1 null no
V VCONJ null رخداد§n-13136 role_action
CONJ VCONJ null null no
ADJ MOS  Arg2 null role_state
N NEZ null جا§n-12733 location
V PRD null null no
PUNC PUNC null null no

SUBR ROOT  ArgM_DIS null no
N SBJ  Arg0 هست§n-12706 role
PREP VPP  Arg3 null no
N VPP  Arg3 نفر§n-13075 role
V PRD null null no
SUBR VCL  Arg1 null no
ADV ADVRB  ArgM_TMP مشخصه§n-12756 time
PREP ADVRB  ArgM_COM null no
N ADVRB  ArgM_COM گروه§n-12753 role
PR MOZ null نفر§n-13075 role
PREP AJPP null null no
ADJ NPREMOD null null no
N AJPP null رخداد§n-13136 location
ADJ MOS  Arg2 مشخصه§n-12756 role_state
V VCONJ null رخداد§n-13136 role_action
CONJ VCONJ  ArgM_DIS null no
N OBJ  Arg1 نفر§n-13075 role
PR MOZ null null no
POSTP OBJ  Arg1 null no
PREP ADVRB  ArgM_COM null no
PR POSDEP null null no
V PRD null رخداد§n-13136 role_action
SUBR AJUCL  ArgM_CAU null no
PR SBJ  Arg1 null no
UNKNOWN PRD null null no
ADJ MOS  Arg2 null role_state
V VCL null null no
PUNC PUNC null null no

N SBJ  Arg1 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
PUNC PUNC null null no
ARAB POSDEP null null no
PUNC PUNC null null no
PREP MOS  Arg2 null no
N MOS  Arg2 نفر§n-13075 role
N MOZ null null role
V ROOT null null no
SUBR NCL null null no
PREP ADVRB  ArgM_TMP null no
N POSDEP null نفر§n-13075 role
N NVE null رخداد§n-13136 role_intent
V PRD null null no
PUNC PUNC null null no

PR SBJ  Arg0 null no
PREP ADVRB  ArgM_CAU null no
PR POSDEP null null no
SUBR NCL null null no
PREP VPP  Arg3 null no
N VPP  Arg3 رابطه§n-13628 no
N MOZ null جانور§n-12239 dynamic_object
N NVE null null no
V PRD null null no
PREP VPP  Arg2 null no
N VPP  Arg2 null no
N MOZ null null role_state
PUNC PUNC null null no
N APP null نفر§n-13075 role_state
ARAB MOZ null جانور§n-12239 dynamic_object
PUNC PUNC null null no
N NVE null null no
V ROOT null رخداد§n-13136 no
PUNC PUNC null null no

N SBJ  Arg1 جا§n-12733 static_object
PR MOZ null null no
PREP VPP  Arg3 null no
N VPP  Arg3 جا§n-12733 location
N MOZ null null location
CONJ PCONJ null null no
PREP POSDEP null null no
N POSDEP null null no
N MOZ null مشخصه§n-12756 static_object
N MOZ null مشخصه§n-12756 location
N NVE null null no
V ROOT null null no
PUNC PUNC null null no

N SBJ null جا§n-12733 location
N MOZ  Arg1 null location
N MOZ  Arg1 null location
PREP NPP null null no
N NPP null جا§n-12733 location
N MOZ null null location
PUNC PUNC null null no
PREP POSDEP null null no
N POSDEP null جا§n-12733 location
ADJ NPOSTMOD null null no
PUNC PUNC null null no
N TAM  Arg2 جا§n-12733 location
N MOZ null مشخصه§n-12756 no
N MOZ null null role
PREP VPRT null null no
N VPRT null null no
V VCONJ null رخداد§n-13136 no
PUNC PUNC null null no
N SBJ  Arg1 null location
PREP ADVRB  ArgM_TMP null no
ADJ NPREMOD null null no
N ADVRB  ArgM_TMP دوره_زماني§n-12603 time
PREP AJPP null null no
ADJ NPREMOD null مشخصه§n-12756 static_object_state
CONJ AJCONJ null null no
ADJ AJCONJ null مشخصه§n-12756 static_object_state
N AJPP null جا§n-12733 location
N MOZ null null no
ADJ MOS  Arg2 مشخصه§n-12756 no
V POSDEP null null no
PUNC PUNC null null no
CONJ VCONJ null null no
ADJ MOS  Arg2 null no
N NEZ null گروه§n-12753 role
ADJ NPREMOD null null no
NUM NPREMOD null null no
N POSDEP null اندازه§n-12768 no
V ROOT null null no
PUNC PUNC null null no

N SBJ  Arg0 خصوصيت_رواني§n-12725 role
N OBJ  Arg1 null role_state
N MOZ null نفر§n-13075 role
POSTP OBJ  Arg1 null no
PREP VPP  Arg3 null no
PR POSDEP null null no
V ROOT null رخداد§n-13136 role_action
PUNC PUNC null null no

PR SBJ  Arg0 null no
PR OBJ  Arg1 null role
POSTP OBJ  Arg1 null no
PREP NPP  Arg3 null no
N POSDEP null null no
ADJ NPOSTMOD null مشخصه§n-12756 no
CONJ NCONJ null null no
N NCONJ null رخداد§n-13136 role_intent
N MOZ null خصوصيت_رواني§n-12725 role
ADJ NPOSTMOD null مشخصه§n-12756 role_state
N NVE null خبر§n-12766 role_intent
V VCONJ null رخداد§n-13136 role_action
CONJ VCONJ  ArgM_DIS null no
PR SBJ  Arg0 null role
PREP NPP  Arg3 null no
N POSDEP null null role_intent
PR MOZ null null no
N NVE null رخداد§n-13136 no
V ROOT null رخداد§n-13136 role_action
PUNC PUNC null null no

PREP ADVRB  ArgM_TMP null no
NUM NPREMOD null null no
N MESU null دوره_زماني§n-12603 time
N POSDEP null خبر§n-12766 role_intent
PUNC PUNC null null no
PREP SBJ  Arg0 null no
NUM NPREMOD null null no
N POSDEP null اندازه§n-12768 no
PREP VPP  Arg3 null no
PR POSDEP null null no
V ROOT null رخداد§n-13136 role_action
SUBR NCL null null no
ADJ APREMOD null null no
ADJ APREMOD null null no
NUM SBJ  Arg1 null no
N MOS  Arg2 نفر§n-13075 role
ADJ NPOSTMOD null null role_state
PR MOZ null نفر§n-13075 role
N APP  Arg1 null role
V PREDEP null null no
SUBR NCL null null no
PREP MOS  Arg2 null no
N MOS  Arg2 نفر§n-13075 role_state
V PRD null null no
CONJ VCONJ null null no
PR SBJ  Arg1 null no
N TAM  Arg2 نفر§n-13075 role_state
CONJ NCONJ null null no
N NCONJ null نفر§n-13075 role_state
PREP NPP null null no
N POSDEP null null no
N MOZ null null role
N NVE null null no
V PRD null null no
PUNC PUNC null null no

N ADVRB  ArgM_TMP دوره_زماني§n-12603 time
SUBR NCL null null no
N SBJ  Arg1 رخداد§n-13136 role_intent
N MOZ null نفر§n-13075 role
ADV ADVC  Arg2 مشخصه§n-12756 no
V PRD null رخداد§n-13136 no
N NVE null رخداد§n-13136 role_intent
V ROOT null null no
SUBR VCL  Arg3 null no
N PREDEP null null no
PR MOZ null نفر§n-13075 role
POSTP OBJ  Arg1 null no
N NVE null null no
V PRD null null no
PUNC PUNC null null no

N SBJ  Arg0 null role
PREP VPP  Arg3 null no
PR POSDEP null null no
V ROOT null null no
SUBR VCL  Arg1 null no
ADJ NPREMOD null null no
N OBJ  Arg1 رخداد§n-13136 role_intent
POSTP OBJ  Arg1 null no
V PRD null رخداد§n-13136 no
SUBR AJUCL  ArgM_CAU null no
N SBJ  Arg0 خصوصيت_رواني§n-12725 role
N OBJ  Arg1 رخداد§n-13136 role_state
PR MOZ null گروه§n-12753 role
POSTP OBJ  Arg1 null no
V PRD null رخداد§n-13136 no
PUNC PUNC null null no

SUBR ROOT  ArgM_DIS null no
N SBJ  Arg0 نفر§n-13075 role
N OBJ  Arg1 گروه§n-12753 role
N MOZ null نفر§n-13075 role
POSTP OBJ  Arg1 null no
N NVE null null role_intent
V PRD null null no
PUNC PUNC null null no

N SBJ  Arg0 null role
PREP VPP  Arg4 null location
N POSDEP null null no
V PREDEP null null no
CONJ VCONJ null null no
PREP VPP  Arg3 null no
PR POSDEP null null no
V ROOT null null no
SUBR VCL  Arg1 null no
PREP NPP  Arg3 null no
N NPP  Arg3 شيء§n-12703 no
ADJ NPOSTMOD null مشخصه§n-12756 role_state
N NVE null خبر§n-12766 role_intent
V PREDEP null null no
CONJ VCONJ null null no
N NVE null مشخصه§n-12756 role_intent
V VCL null رخداد§n-13136 role_action
PUNC PUNC null null no

PREP ADVRB  ArgM_TMP null no
ADJ NPREMOD null null no
N POSDEP null دوره_زماني§n-12603 time
N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
N ADVRB  ArgM_PRP null no
N MOZ null null role_intent
N MOZ null رخداد§n-13136 no
ADJ MOS  Arg2 null no
N NEZ null جا§n-12733 location
V PREDEP null null no
CONJ VCONJ null null no
V ROOT null رخداد§n-13136 role_action
SUBR VCL  Arg1 null no
N NVE null رخداد§n-13136 role_intent
ADJ NPOSTMOD null مشخصه§n-12756 no
V PRD null رخداد§n-13136 no
PUNC PUNC null null no

N ADVRB  ArgM_TMP null no
N OBJ  Arg1 رخداد§n-13136 no
POSTP OBJ  Arg1 null no
PREP VPP  Arg3 null no
ADJ NPREMOD null null no
N VPP  Arg3 گروه§n-12753 role
V NCL null رخداد§n-13136 role_action
N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
SUBR NCL null null no
PR PREDEP null null no
POSTP OBJ  Arg1 null no
V PRD null رخداد§n-13136 role_action
N OBJ  Arg3 رخداد§n-13136 no
N MOZ null null no
N MOZ null نفر§n-13075 role
CONJ NCONJ null null no
N NCONJ null مشخصه§n-12756 role_intent
N MOZ null null no
POSTP OBJ  Arg3 null no
PREP VPP  Arg4 null no
PR POSDEP null null role
N NVE null خبر§n-12766 role_intent
V ROOT null null no
PUNC PUNC null null no

N SBJ  Arg1 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
N SBJ  Arg0 نفر§n-13075 role
PREP ADVRB  ArgM_CAU null no
N ADVRB  ArgM_CAU رخداد§n-13136 role_action
ADJ NPREMOD null null no
N MOZ null خبر§n-12766 no
ADJ MOS  Arg2 مشخصه§n-12756 role_state
V PREDEP null null no
CONJ VCONJ null null no
PREP ADVRB  ArgM_NEG null no
N POSDEP null خبر§n-12766 no
N MOZ null خصوصيت_رواني§n-12725 role
PR MOZ null نفر§n-13075 role
